movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genreNm,director,actor,showTypeGroupNm,showTypeNm,audits
20161872,너의 이름은.,106,2016,20170104,개봉,장편,일본,애니메이션,신카이 마코토,"카미키 류노스케, 카미시라이시 모네, 나가사와 마사미, 이치하라 에수코, 유키 아오이, 시마자키 노부나가, 이시카와 카이토, 타니 카논","2D, 2D, 2D, 2D, IMAX","디지털, 디지털 더빙, 디지털 4K, 디지털 가치봄, IMAX",12세이상관람가
20205262,엽문4: 더 파이널,104,2019,20200401,개봉,장편,홍콩,액션,엽위신,"견자단, 오월, 오건호, 스콧 앳킨스",2D,디지털,12세이상관람가
20206446,n번째 이별 중,104,2018,20200401,개봉,장편,미국,멜로/로맨스,,"에이사 버터필드, 소피 터너",2D,디지털,12세이상관람가
20205841,더 터닝,94,2020,20200402,개봉,장편,미국,미스터리,플로리아 시지스몬디,"맥켄지 데이비스, 핀 울프하드",2D,디지털,15세이상관람가
20205321,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,76,2020,20200402,개봉,장편,일본,애니메이션,히시다 마사카즈,,2D,디지털,12세이상관람가
20010013,봄날은 간다,113,2001,20010928,개봉,장편,한국,드라마,허진호,"유지태, 이영애, 박인환, 신신애, 김태진, 김명인, 권희영, 이범수, 민현선, 임승민, 박성희, 이숙영, 김정, 이영옥, 엄효섭, 손영순","필름, 2D","필름, 디지털",15세관람가
20205902,신과 나: 100일간의 거래,136,2018,20200408,개봉,장편,기타,미스터리,팍품 웡품,,2D,디지털,15세이상관람가
20206402,오픈 더 도어,88,2019,20200408,개봉,장편,러시아,공포(호러),올가 고로데츠카야,블라디미르 브도비첸코프,2D,디지털,15세이상관람가
20205190,사랑이 뭘까,124,2018,20200409,개봉,장편,일본,멜로/로맨스,이마이즈미 리키야,"키시이 유키노, 나리타 료, 에구치 노리코",2D,디지털,15세이상관람가
20128588,"그 시절, 우리가 좋아했던 소녀",107,2011,20120822,개봉,장편,대만,멜로/로맨스,구파도,"가진동, 첸옌시, 언승우",2D,디지털,15세이상관람가
20176767,"나는 내일, 어제의 너와 만난다",110,2016,20171012,개봉,장편,일본,멜로/로맨스,미키 타카히로,"후쿠시 소타, 고마츠 나나, 히가시데 마사히로",2D,디지털,12세이상관람가
20206021,건즈 아킴보,97,2020,20200415,개봉,장편,영국,액션,제이슨 레이 하우덴,"다니엘 래드클리프, 사마라 위빙",2D,디지털,청소년관람불가
20204741,비밀정보원: 인 더 프리즌,113,2019,20200415,개봉,장편,영국,범죄,안드레아 디 스테파노,"로자먼드 파이크, 조엘 킨나만, 커먼, 아나 디 아르마스, 클라이브 오웬",2D,디지털,청소년관람불가
20206190,서치 아웃,92,2019,20200415,개봉,장편,한국,스릴러,곽정,"이시언, 김성철, 허가윤, 김서연, 주시현, 배상우, 이연빈, 고승후, 김경원, 고수정, 심완준, 최윤빈, 유동훈, 정민규, 손병호, 김지나, 금파, 한다미, 김지민, 서승원, 박근형, 이가현, 이은채, 김선우, 김형석, 정하민, 문하영, 강림, 유세은, 최효영, 강유진, 우예진, 한창민, 배강민, 박송, 김태형, 이후, 서성하, 강규현, 안호정, 구요한, 선종구, 장정주, 엄준용, 신명은, 김수민, 신상용, 김주용, 김진영, 김승일, 민재원, 남권우, 박진서",2D,디지털,15세이상관람가
20196716,유령선,48,2019,20200415,개봉,장편,한국,다큐멘터리,김지영,"박호산, 김지영, 심우성",2D,디지털,12세이상관람가
20161827,로건,137,2017,20170301,개봉,장편,미국,액션,제임스 맨골드,"휴 잭맨, 패트릭 스튜어트, 보이드 홀브룩, 스테판 머천트, 리차드 E. 그랜트, 에릭 라 살, 엘리스 닐","2D, 4D, IMAX","디지털, 4D, IMAX",청소년관람불가
20206447,라라걸,98,2019,20200415,개봉,장편,호주,드라마,레이첼 그리피스,"테레사 팔머, 샘 닐, 설리반 스탭플턴",2D,디지털,전체관람가
20128274,레미제라블,158,2012,20121219,개봉,장편,미국,드라마,톰 후퍼,"휴 잭맨, 러셀 크로우, 앤 해서웨이, 아만다 사이프리드, 헬레나 본햄 카터","필름, 2D, IMAX, DOLBYCINEMA","필름, 디지털, IMAX, DOLBYCINEMA",12세이상관람가
20205402,트롤: 월드 투어,90,2020,20200429,개봉,장편,미국,애니메이션,월트 도른,"안나 켄드릭, 저스틴 팀버레이크","2D, 2D","디지털, 디지털 더빙",전체관람가
20206165,이누야시키 : 히어로 VS 빌런,126,2018,20200422,개봉,장편,일본,SF,사토 신스케,"키나시 노리타케, 사토 타케루",2D,디지털,15세이상관람가
19888010,시네마 천국,124,1988,19900707,개봉,장편,프랑스,드라마,쥬세페 토르나토레,"자끄 페렝, 필립 느와레, 살바토레 카시오, 마르코 레오나르디, 브리지트 포세이","필름, 2D, 2D","필름, 디지털, 디지털 4K","전체관람가, 전체관람가"
20139083,언어의 정원,46,2013,20130814,개봉,장편,일본,애니메이션,신카이 마코토,"이리노 미유, 하나자와 카나, 히라노 후미","필름, 2D, 2D","필름, 디지털, 디지털 더빙",12세이상관람가
20124721,어벤져스,142,2012,20120426,개봉,장편,미국,액션,조스 웨던,"로버트 다우니 주니어, 스칼렛 요한슨, 크리스 헴스워스, 크리스 에반스, 제레미 레너","필름, 2D, 3D, 4D, IMAX","필름, 디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20148493,어벤져스: 에이지 오브 울트론,141,2014,20150423,개봉,장편,미국,액션,조스 웨던,"로버트 다우니 주니어, 크리스 헴스워스, 마크 러팔로, 크리스 에반스, 스칼렛 요한슨, 제레미 레너, 돈 치들, 애론 테일러 존슨, 엘리자베스 올슨, 폴 베타니, 코비 스멀더스, 제임스 스페이더, 사무엘 L. 잭슨, 수현","필름, 2D, 3D, 4D, IMAX","필름, 디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20207722,저 산 너머,111,2019,20200430,개봉,장편,한국,드라마,최종태,"이항나, 이경훈, 안내상, 강신일, 송창의, 안내상, 우주혁, 이열음, 권윤하, 권한준, 김관장, 김동화, 김영재, 김원진, 백승호, 윤석호, 이신, 최원석, 이성호, 이슬비, 임한빈, 강호운, 권겸민, 권윤하, 권은서, 김기천, 김달수, 김도윤, 김도천, 김민우, 김민준, 김서윤, 김선간, 김승원, 김요영, 김정자, 김주빈, 김지황, 김해승, 김현이, 김형도, 남상원, 노은준, 박두서, 박현근, 박현욱, 백승현, 백승현, 백장현, 손범경, 손영만, 신재민, 심언재, 안광훈, 엄주연, 여칠식, 염수녀, 오성진, 우현, 우명희, 유병선, 윤상혁, 윤서진, 윤석헌, 윤용덕, 이연, 최미령, 이도엽, 최재욱, 이서준, 최지호, 최한결, 이예주, 이정훈, 이종명, 황현빈, 이한슬, 이해숙, 조아라, 임일규, 임재헌, 장서진, 진서, 정진우, 전민호, 전상곤, 전지학, 정상현, 윤슬",2D,디지털,12세이상관람가
20206865,애프터 웨딩 인 뉴욕,111,2019,20200423,개봉,장편,영국,드라마,바트 프룬디치,"미쉘 윌리엄스, 줄리안 무어, 빌리 크루덥",2D,디지털,12세이상관람가
20207101,헌트,89,2020,20200423,개봉,장편,미국,액션,크레이그 조벨,"베티 길핀, 힐러리 스웽크, 에단 서플리, 이케 바린홀츠, 웨인 듀발",2D,디지털,청소년관람불가
20197397,나의 청춘은 너의 것,91,2019,20200429,개봉,장편,대만,멜로/로맨스,주동,"송운화, 송위룡",2D,디지털,12세이상관람가
20184889,어벤져스: 엔드게임,180,2018,20190424,개봉,장편,미국,액션,안소니 루소,"로버트 다우니 주니어, 크리스 에반스, 마크 러팔로, 크리스 헴스워스, 스칼렛 요한슨, 제레미 레너, 돈 치들, 폴 러드, 브리 라슨, 카렌 길런, 브래들리 쿠퍼, 조슈 브롤린","2D, 3D, 4D, IMAX, IMAX","디지털, 3D 디지털, 4D, IMAX, IMAX 3D","12세이상관람가, 12세이상관람가"
20181685,호텔 레이크,100,2020,20200429,개봉,장편,한국,공포(호러),윤은경,"이세영, 박효주, 이세영, 박지영, 김보윤, 박소이, 전수지, 이주원, 문창길, 여준환, 추현경, 임서현, 백종승, 엄태준, 김정영, 서영주, 왕석현, 우민준, 정회준, 부용환",2D,디지털,15세이상관람가
20206441,마이 스파이,100,2020,20200429,개봉,장편,미국,액션,피터 시걸,"데이브 바티스타, 클로이 콜먼, 켄 정, 크리스틴 스칼",2D,디지털,12세이상관람가
20177478,어벤져스: 인피니티 워,149,2018,20180425,개봉,장편,미국,액션,안소니 루소,"로버트 다우니 주니어, 조슈 브롤린, 마크 러팔로, 톰 히들스턴, 크리스 에반스, 크리스 헴스워스, 제레미 레너, 스칼렛 요한슨, 엘리자베스 올슨, 안소니 마키, 폴 러드, 기네스 팰트로우, 폴 베타니, 돈 치들, 베네딕트 컴버배치, 톰 홀랜드, 크리스 프랫, 조 샐다나, 카렌 길런, 브래들리 쿠퍼, 빈 디젤, 데이브 바티스타, 세바스찬 스탠, 채드윅 보스만, 코비 스멀더스, 베니치오 델 토로, 피터 딘클리지, 사무엘 L. 잭슨, 다네이 거라이라, 베네딕트 웡","2D, 3D, 4D, IMAX, IMAX","디지털, 3D 디지털, 4D, IMAX, IMAX 3D","12세이상관람가, 12세이상관람가"
20206982,킹덤,133,2019,20200429,개봉,장편,일본,액션,사토 신스케,"야마자키 켄토, 요시자와 료, 나가사와 마사미",2D,디지털,15세이상관람가
20173226,패왕별희 디 오리지널,171,1993,20170330,개봉,장편,중국,드라마,첸 카이거,"장국영, 공리, 장풍의",2D,디지털,15세이상관람가
20204342,캣츠토피아,85,2018,20200430,개봉,장편,중국,판타지,게리 왕,"더못 멀로니, 유민상, 오나미, 박지현","2D, 2D","디지털, 디지털 더빙",전체관람가
20207341,레이니 데이 인 뉴욕,92,2019,20200506,개봉,장편,미국,코미디,우디 앨런,"티모시 샬라메, 엘르 패닝, 셀레나 고메즈, 주드 로, 디에고 루나, 리브 슈라이버",2D,디지털,15세이상관람가
20207893,프리즌 이스케이프,106,2020,20200506,개봉,장편,영국,어드벤처,,"다니엘 래드클리프, 이안 하트",2D,디지털,12세이상관람가
20208282,더 플랫폼,94,2019,20200513,개봉,장편,스페인,SF,,,2D,디지털,청소년관람불가
20208562,씨 피버,93,2019,20200513,개봉,장편,아일랜드,SF,니사 하디만,"헤르미온느 코필드, 코니 닐슨, 아르달란 에스마일리, 잭 히키",2D,디지털,15세이상관람가
20204501,레미제라블: 뮤지컬 콘서트,166,2019,20200513,개봉,장편,미국,뮤지컬,제임스 파우웰,"마이클 볼, 알피 보",2D,디지털,12세이상관람가
20113252,톰보이,81,2011,20200514,개봉,장편,프랑스,드라마,셀린 시아마,조 허란,"필름, 2D","필름, 디지털",12세이상관람가
20208686,콜 오브 와일드,99,2019,20200514,개봉,장편,미국,어드벤처,크리스 샌더스,"해리슨 포드, 오마 사이, 카렌 길런, 댄 스티븐스, 브래들리 휘트포드",2D,디지털,12세이상관람가
20208241,하이큐!! 또 다른 도전,68,2019,20200514,개봉,장편,일본,애니메이션,미츠나카 스스무,,2D,디지털,12세이상관람가
20196782,초미의 관심사,92,2019,20200527,개봉,장편,한국,드라마,남연우,"조민수, 김은영, 김성욱, 박종빈, 나나, 안아주, 이수광, 이용출, 김솔, 오우리, 김지훈, 박종화, 허정도, 임화영, 정만식, 김희상, 강현성, 고기혁, 고병진, 권량금, 권순호, 무현, 김덕현, 김미정, 김민경, 김민영, 김민주, 김민지, 김보라, 김성욱, 김소현, 김승윤, 김영경, 김영수, 김예지, 김용완, 김우규, 김정환, 김지성, 김지은, 김향란, 김현필, 김현필, 김혜영, 나도율, 넬리, 류대용, 박경미, 박보연, 박세준, 박소연, 박소연, 박수연, 박순연, 박시원, 박영준, 박정은, 박창준, 박혜진, 박홍민, 배강우, 백우궁, 서강원, 서윤희, 서은경, 서종민, 선일규, 손은수, 송지은, 신유진, 신재환, 신혜정, 신혜정, 안리나, 안성민, 안준현, 양우성, 다은, 오도이, 오수현, 오지연, 오태훈, 육희선, 윤다미, 윤민영, 윤신일, 윤신일, 윤지은, 윤혜리, 차예진, 이규호, 이다은, 이돈구, 최윤실, 최윤조, 최인영, 최지수, 이소산명, 하병우, 이여운, 한동환, 이예리, 이오디, 한영수, 한태은, 함규훈, 이정빈, 홍상표, 이정은, 홍수영, 홍유진, 이종훈, 홍정호, 황성식, 이창석, 정형규, 정회인, 조단비, 이혜원, 조성익, 조유영, 주찬규, 정지환, 정진섭, 전남표, 전병혁, 정민희, 정가영, 정관민, 정연식, 정미남, 김솔, 임석진, 김민석, 이일희, 유정하","2D, 2D","디지털, 디지털 영문자막",15세이상관람가
20208122,카페 벨에포크,115,2019,20200520,개봉,장편,프랑스,코미디,니콜라스 베도스,"다니엘 오떼유, 기욤 까네, 도리아 틸리에, 화니 아르당",2D,디지털,15세이상관람가
20208663,라스트 풀 메저,115,2019,20200520,개봉,장편,미국,드라마,토드 로빈슨,"세바스찬 스탠, 사무엘 L. 잭슨, 크리스토퍼 플러머, 윌리엄 허트, 에드 해리스, 피터 폰다",2D,디지털,15세이상관람가
20189987,킬러의 보디가드 무삭제 특별판,125,2017,20180912,개봉,장편,미국,액션,패트릭 휴즈,"라이언 레이놀즈, 사무엘 L. 잭슨",2D,디지털,청소년관람불가
20208741,루키스,112,2019,20200520,개봉,장편,중국,액션,원금린,"밀라 요보비치, 왕대륙, 상드린 피나, 데이비드 맥기니스",2D,디지털,15세이상관람가
20179462,위대한 쇼맨,104,2017,20171220,개봉,장편,미국,드라마,마이클 그레이시,"휴 잭맨, 잭 에프런, 미쉘 윌리엄스, 레베카 퍼거슨, 젠데이아 콜먼",2D,디지털,12세이상관람가
20208265,루팡 3세: 더 퍼스트,92,2020,20200521,개봉,장편,일본,애니메이션,야마자키 타카시,"쿠리타 카니치, 히로세 스즈, 후지와라 타츠야","2D, 4D","디지털, 4D",전체관람가
20207501,그집,104,2020,20200527,개봉,장편,스페인,공포(호러),,,2D,디지털,15세이상관람가
20209161,언더워터,94,2019,20200527,개봉,장편,미국,스릴러,윌리엄 유뱅크,"크리스틴 스튜어트, 뱅상 카셀",2D,디지털,15세이상관람가
20208264,미스비헤이비어,106,2020,20200527,개봉,장편,영국,드라마,필립파 로소프,"키이라 나이틀리, 제시 버클리, 구구 바샤-로, 수키 워터하우스, 레슬리 맨빌, 킬리 호위스, 리스 이판, 그렉 키니어, 필리스 로건",2D,디지털,15세이상관람가
20209029,아홉 스님,71,2020,20200527,개봉,장편,한국,드라마,윤성준,진각,2D,디지털,전체관람가
20196857,"조금씩, 천천히 안녕",127,2019,20200527,개봉,장편,일본,가족,나카노 료타,"아오이 유우, 다케우치 유코, 마츠바라 치에코, 야마자키 츠토무",2D,디지털,전체관람가
20128386,라이프 오브 파이,126,2012,20130101,개봉,장편,미국,어드벤처,이안,"수라즈 샤르마, 이르판 칸, 라프 스팰","필름, 2D, 3D, 4D, IMAX","필름, 디지털, 3D 디지털, 4D, IMAX 3D","전체관람가, 전체관람가, 전체관람가"
20197863,침입자,102,2019,20200604,개봉,장편,한국,미스터리,손원평,"송지효, 김무열, 김무열, 예수정, 허준석, 최원, 곽성은, 김지우, 박민하, 백승환, 서현우, 소회정, 양말복, 예수정, 윤서진, 이가현, 최상훈, 최영우, 이제연, 장성윤, 이해운, 한혜지, 임선우, 한대훈, 강규린, 강정웅, 강지현, 고민지, 김기대, 김명희, 김보경, 김성곤, 김수연, 김수현, 김진성, 김진옥, 김휘열, 박 준, 박경찬, 박금철, 박세정, 배유리, 손영옥, 송우찬, 송화정, 신동원, 신혜경, 신희철, 오태은, 우 정, 유미선, 최원, 최가은, 이상희, 최지희, 한서희, 이요성, 이유선, 한혜지, 한희경, 이장원, 홍고은, 홍범기, 황서령, 황유연, 이진승, 이홍내, 임혜진, 임희수, 지성근, 진명룡, 정현성, 정경임, 정예진, 정미경, 김기태, 이순화","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
